gemeindeteilschluessel;gemeindename;gemeindeteilname;strassenname;strassenschluessel
13071056 2528;Groß Plasten;Klein Plasten;Am Thingplatz;1307105600305
13071056 2528;Groß Plasten;Klein Plasten;Rundling;1307105600304
13071056 2528;Groß Plasten;Klein Plasten;Schlossallee;1307105600306
13071056 5085;Groß Plasten;Varchentin;Am Elendsbruch;1307105600505
13071056 5085;Groß Plasten;Varchentin;Am Elendsbruch;1307114900207
13071056 5085;Groß Plasten;Varchentin;Am Lenne-Park;1307114900206
13071056 5085;Groß Plasten;Varchentin;Am Lenné-Park;1307105600504
13071056 5085;Groß Plasten;Varchentin;Kastanienhof;1307105600501
13071056 5085;Groß Plasten;Varchentin;Kastanienhof;1307114900203
13071056 5085;Groß Plasten;Varchentin;Schlossstr.;1307114900204
13071056 5085;Groß Plasten;Varchentin;Schlossstraße;1307105600502
13071056 5085;Groß Plasten;Varchentin;Schlossstraße;1307114900204
13071056 5085;Groß Plasten;Varchentin;Zum Großen See;1307105600503
13071056 5085;Groß Plasten;Varchentin;Zum Großen See;1307114900205
13071057 1773;Groß Teetzleben;Groß Teetzleben;Dorfstraße;1307105700101
13071057 1773;Groß Teetzleben;Groß Teetzleben;Lebbin;1307105700302
13071057 1773;Groß Teetzleben;Groß Teetzleben;Straße der Jugend;1307105700102
13071057 1773;Groß Teetzleben;Groß Teetzleben;Wiesenweg;1307105700103
13071057 2304;Groß Teetzleben;Kaluberhof;Kaluberhof;1307105700301
13071057 2557;Groß Teetzleben;Klein Teetzleben;Ringstraße;1307105700201
13071057 2905;Groß Teetzleben;Lebbin;Eschengrund;1307105700303
13071057 2905;Groß Teetzleben;Lebbin;Lebbin;1307105700302
13071057 4270;Groß Teetzleben;Rottenhof;Rottenhof;1307105700202
13071058 1816;Grünow;Grünow;Am Nationalpark;1307105800205
13071058 1816;Grünow;Grünow;Ausbau;1307105800208
13071058 1816;Grünow;Grünow;Dorfstr.;1307105800203
13071058 1816;Grünow;Grünow;Dorfstraße;1307105800203
13071058 1816;Grünow;Grünow;Forsthaus;1307105800102
13071058 1816;Grünow;Grünow;Ollendorfer Straße;1307105800207
13071058 1816;Grünow;Grünow;Rotdornweg;1307105800206
13071058 1816;Grünow;Grünow;Vogelheidi;1307105800103
13071058 3751;Grünow;Ollendorf;Chausseehaus;1307105800212
13071058 3751;Grünow;Ollendorf;Ollendorf;1307105800201
13071058 3751;Grünow;Ollendorf;Wohnplatz;1307105800209
13071059 1829;Gültz;Gültz;Bahnhofstraße;1307105900101
13071059 1829;Gültz;Gültz;Dorfstraße;1307105900102
13071059 1829;Gültz;Gültz;Kastanienallee;1307105900103
13071059 1829;Gültz;Gültz;Parkstr.;1307105900104
13071059 1829;Gültz;Gültz;Parkstraße;1307105900104
13071059 1829;Gültz;Gültz;Schäferdamm;1307105900105
13071059 1829;Gültz;Gültz;Straße der Zukunft;1307105900106
13071059 1964;Gültz;Hermannshöhe;Hermannshöhe;1307105900201
13071059 4600;Gültz;Seltz;Seltz;1307105900301
13071060 1831;Gülzow;Gülzow;Achtler Straße;1307106000101
13071060 1831;Gülzow;Gülzow;Dorfstraße;1307106000102
13071060 1831;Gülzow;Gülzow;Hölten Klink;1307106000103
13071060 1831;Gülzow;Gülzow;Straße am Wasserwerk;1307106000104
13071063 0885;Hohen Wangelin;Cramon;Cramon;1307106300301
13071063 0885;Hohen Wangelin;Cramon;Malchower Chaussee;1307106300104
13071063 2076;Hohen Wangelin;Hohen Wangelin;Am Buchenberg;1307106300111
13071063 2076;Hohen Wangelin;Hohen Wangelin;Am Schiefen Berg;1307106300108
13071063 2076;Hohen Wangelin;Hohen Wangelin;Am Waldrand;1307106300109
13071063 2076;Hohen Wangelin;Hohen Wangelin;Friedenstr.;1307106300101
13071063 2076;Hohen Wangelin;Hohen Wangelin;Friedenstraße;1307106300101
13071063 2076;Hohen Wangelin;Hohen Wangelin;Hans-Beimler-Straße;1307106300102
13071063 2076;Hohen Wangelin;Hohen Wangelin;Liepener Straße;1307106300110
13071063 2076;Hohen Wangelin;Hohen Wangelin;Ringstraße;1307106300107
13071063 2634;Hohen Wangelin;Kniep;Kniep;1307106300103
13071063 2975;Hohen Wangelin;Liepen;Liepen;1307106300201
13071063 3118;Hohen Wangelin;Malkwitz;Forststraße;1307106300401
13071064 2083;Hohenbollentin;Hohenbollentin;Dorfstraße;1307106400101
13071065 2084;Hohenmocker;Hohenbrünzow;Hohenbrünzow;1307106500501
13071065 2100;Hohenmocker;Hohenmocker;Dorfstraße;1307106500301
13071065 3841;Hohenmocker;Peeselin;Peeselin;1307106500401
13071065 4760;Hohenmocker;Sternfeld;Sternfeld;1307106500101
13071065 4802;Hohenmocker;Strehlow;Strehlow;1307106500601
13071065 4908;Hohenmocker;Tentzerow;Tentzerow;1307106500201
13071066 2106;Hohenzieritz;Hohenzieritz;Christenhöfer Weg;1307106600306
13071066 2106;Hohenzieritz;Hohenzieritz;Dorfstraße;1307106600302
13071066 2106;Hohenzieritz;Hohenzieritz;Gartenanlage am Schloßpark;1307106600309
13071066 2106;Hohenzieritz;Hohenzieritz;Gartenstraße;1307106600310
13071066 2106;Hohenzieritz;Hohenzieritz;Hohenzieritzer Mühle;1307106600315
13071066 2106;Hohenzieritz;Hohenzieritz;Luisenstraße;1307106600311
13071066 2106;Hohenzieritz;Hohenzieritz;Parkstraße;1307106600312
13071066 2106;Hohenzieritz;Hohenzieritz;Peckateler Weg;1307106600308
13071066 2106;Hohenzieritz;Hohenzieritz;Sandmühle;1307106600314
13071066 2106;Hohenzieritz;Hohenzieritz;Schloßplatz;1307106600313
13071066 2106;Hohenzieritz;Hohenzieritz;Schulstraße;1307106600307
13071066 3979;Hohenzieritz;Prillwitz;Prillwitz;1307106600201
13071066 5647;Hohenzieritz;Zippelow;Zippelow;1307106600301
13071067 0379;Holldorf;Ballwitz;An der Kreuzung;1307106700101
13071067 0379;Holldorf;Ballwitz;Dorfstraße;1307106700102
13071067 0379;Holldorf;Ballwitz;Forsthof;1307106700103
13071067 0379;Holldorf;Ballwitz;Kastanienweg;1307106700104
13071067 0379;Holldorf;Ballwitz;Lindenweg;1307106700105
13071067 2114;Holldorf;Holldorf;Blankenseer Weg;1307106700201
13071067 2114;Holldorf;Holldorf;Lange Straße;1307106700202
13071067 2114;Holldorf;Holldorf;Schwarzer Weg;1307106700203
13071067 4273;Holldorf;Rowa;Ackerstraße;1307106700301
13071067 4273;Holldorf;Rowa;Feldweg;1307106700302
13071067 4273;Holldorf;Rowa;Grüner Weg;1307106700303
13071067 4273;Holldorf;Rowa;Gutsweg;1307106700304
13071067 4273;Holldorf;Rowa;Hauptstraße;1307106700305
13071067 4273;Holldorf;Rowa;Kirchsteg;1307106700306
13071067 4273;Holldorf;Rowa;Kurzer Weg;1307106700312
13071067 4273;Holldorf;Rowa;Nemerower Straße;1307106700307
13071067 4273;Holldorf;Rowa;Querstraße;1307106700308
13071067 4273;Holldorf;Rowa;Rundweg;1307106700313
13071067 4273;Holldorf;Rowa;Schmaler Weg;1307106700309
13071067 4273;Holldorf;Rowa;Stargarder Straße;1307106700310
13071067 4273;Holldorf;Rowa;Wiesenweg;1307106700311
13071068 1519;Ivenack;Goddin;Am Gutshof;1307106800603
13071068 1519;Ivenack;Goddin;Fuchsberg;1307106800602
13071068 1519;Ivenack;Goddin;Goddiner Straße;1307106800601
13071068 1667;Ivenack;Grischow;Am Bahndamm;1307106800402
13071068 1667;Ivenack;Grischow;Hofplatz;1307106800407
13071068 1667;Ivenack;Grischow;Lindenstraße;1307106800401
13071068 1667;Ivenack;Grischow;Neue Siedlung;1307106800405
13071068 1667;Ivenack;Grischow;Neue Straße;1307106800404
13071068 1667;Ivenack;Grischow;Speicherstraße;1307106800403
13071068 1667;Ivenack;Grischow;Wärterhaus Goddin;1307106800406
13071068 2187;Ivenack;Ivenack;Alte Gärtnerei;1307106800105
13071068 2187;Ivenack;Ivenack;Am Milchweg;1307106800109
13071068 2187;Ivenack;Ivenack;Am Schloß;1307106800103
13071068 2187;Ivenack;Ivenack;Eichenallee;1307106800101
13071068 2187;Ivenack;Ivenack;Gartenweg;1307106800108
13071068 2187;Ivenack;Ivenack;Kastanienweg;1307106800102
13071068 2187;Ivenack;Ivenack;Scheunenberg;1307106800106
13071068 2187;Ivenack;Ivenack;Seeweg;1307106800107
13071068 2187;Ivenack;Ivenack;Wasserstraße;1307106800104
13071068 3158;Ivenack;Markow;Lindenberger Straße;1307106800301
13071068 3158;Ivenack;Markow;Markower Straße;1307106800302
13071068 5305;Ivenack;Weitendorf;Am Bahnübergang;1307106800503
13071068 5305;Ivenack;Weitendorf;Am Fasanengarten;1307106800504
13071068 5305;Ivenack;Weitendorf;Hofweg;1307106800502
13071068 5305;Ivenack;Weitendorf;Schmidts Hof;1307106800505
13071068 5305;Ivenack;Weitendorf;Weitendorfer Straße;1307106800501
13071068 5663;Ivenack;Zolkendorf;Gutshof;1307106800202
13071068 5663;Ivenack;Zolkendorf;Tüzer Weg;1307106800203
13071068 5663;Ivenack;Zolkendorf;Zolkendorfer Straße;1307106800201
13071069 0043;Jabel;Alt Gaarz;Kastanienallee;1307106900401
13071069 0043;Jabel;Alt Gaarz;Kastanienallee;1307110600101
13071069 0917;Jabel;Damerow;Am Lindfeld;1307106900203
13071069 0917;Jabel;Damerow;Fischerberg;1307106900204
13071069 0917;Jabel;Damerow;Sandkrug;1307106900205
13071069 0917;Jabel;Damerow;Zum Werder;1307106900202
13071069 2189;Jabel;Jabel;Am Heidenfriedhof;1307106900114
13071069 2189;Jabel;Jabel;Am Schwalbenberg;1307106900107
13071069 2189;Jabel;Jabel;Am Strandbad;1307106900113
13071069 2189;Jabel;Jabel;Am Ufer;1307106900112
13071069 2189;Jabel;Jabel;Am Wehrberg;1307106900111
13071069 2189;Jabel;Jabel;Hoher Damm;1307106900102
13071069 2189;Jabel;Jabel;Lindenstraße;1307106900103
13071069 2189;Jabel;Jabel;Ringstraße;1307106900104
13071069 2189;Jabel;Jabel;Schultenacker;1307106900106
13071069 2189;Jabel;Jabel;Seeufer;1307106900105
13071069 2189;Jabel;Jabel;Waldschneise;1307106900108
13071069 3029;Jabel;Loppin;Am Wallberg;1307106900303
13071069 3421;Jabel;Neu Gaarz;Dorfstr.;1307110600201
13071069 3421;Jabel;Neu Gaarz;Dorfstraße;1307106900501
13071070 2268;Jürgenstorf;Jürgenstorf;Am Seeberg;1307107000109
13071070 2268;Jürgenstorf;Jürgenstorf;Am Wiesengrund;1307107000110
13071070 2268;Jürgenstorf;Jürgenstorf;Birkenweg;1307107000101
13071070 2268;Jürgenstorf;Jürgenstorf;Entspekter Bräsig Platz;1307107000112
13071070 2268;Jürgenstorf;Jürgenstorf;Gartenweg;1307107000102
13071070 2268;Jürgenstorf;Jürgenstorf;Hofweg;1307107000103
13071070 2268;Jürgenstorf;Jürgenstorf;Krummseer Straße;1307107000104
13071070 2268;Jürgenstorf;Jürgenstorf;Pribbenower Straße;1307107000111
13071070 2268;Jürgenstorf;Jürgenstorf;Straße der Initiative;1307107000105
13071070 2268;Jürgenstorf;Jürgenstorf;Warener Straße;1307107000106
13071070 2268;Jürgenstorf;Jürgenstorf;Zetteminer Straße;1307107000107
13071070 2794;Jürgenstorf;Krummsee;Krummsee;1307107000301
13071070 4272;Jürgenstorf;Rottmannshagen;Rottmannshagen;1307107000201
13071070 5193;Jürgenstorf;Voßhagen;Voßhagen;1307107000108
13071071 0918;Kargow;Damerow;Damerower Straße;1307107100205
13071071 1203;Kargow;Federow;Am Park;1307107100208
13071071 1203;Kargow;Federow;Am Wald;1307107100209
13071071 1203;Kargow;Federow;An der Brennerei;1307107100204
13071071 1203;Kargow;Federow;Damerower Straße;1307107100205
13071071 1203;Kargow;Federow;Kargower Straße;1307107100210
13071071 1203;Kargow;Federow;Schwarzenhofer Straße;1307107100207
13071071 1527;Kargow;Godow;Godow;1307107100401
13071071 2334;Kargow;Kargow;Am alten Bahndamm;1307107100110
13071071 2334;Kargow;Kargow;Am alten Gutshof;1307107100106
13071071 2334;Kargow;Kargow;Birkenweg;1307107100107
13071071 2334;Kargow;Kargow;Dorfstraße;1307107100103
13071071 2334;Kargow;Kargow;Federower Straße;1307107100109
13071071 2334;Kargow;Kargow;Pappelweg;1307107100111
13071071 2334;Kargow;Kargow;Schwastorfer Weg;1307107100112
13071071 2334;Kargow;Kargow;Zum Hofsee;1307107100108
13071071 2335;Kargow;Kargow-Unterdorf;Am Bahnhof;1307107100101
13071071 2335;Kargow;Kargow-Unterdorf;Unterdorf;1307107100105
13071071 4534;Kargow;Schwarzenhof;Rehhof;1307107100301
13071071 4534;Kargow;Schwarzenhof;Schwarzenhof;1307107100501
13071071 4676;Kargow;Speck;Speck;1307107100302
13071072 0092;Kentzlin;Alt Kentzlin;Alt-Kentzlin;1307107200101
13071072 3562;Kentzlin;Neu Kentzlin;Neu-Kentzlin;1307107200201
13071073 2413;Kieve;Kieve;Dorfstraße;1307107300101
13071073 2413;Kieve;Kieve;Hinterstraße;1307107300105
13071074 0875;Kittendorf;Clausdorf;Clausdorf;1307107400201
13071074 2438;Kittendorf;Kittendorf;Bauernreihe;1307107400101
13071074 2438;Kittendorf;Kittendorf;Dorfstraße;1307107400102
13071074 3249;Kittendorf;Mittelhof;Mittelhof;1307107400202
13071074 3743;Kittendorf;Oevelgünde;Oevelgünde;1307107400103
13071075 0008;Klein Vielen;Adamsdorf;Adamsdorf;1307107500201
13071075 0751;Klein Vielen;Brustorf;Ausbau;1307107500301
13071075 0751;Klein Vielen;Brustorf;Brustorf;1307107500302
13071075 0751;Klein Vielen;Brustorf;Försterei;1307107500303
13071075 0751;Klein Vielen;Brustorf;Ziegelei;1307107500305
13071075 1899;Klein Vielen;Hartwigsdorf;Hartwigsdorf;1307107500401
13071075 1899;Klein Vielen;Hartwigsdorf;Kreutzsee;1307107500402
13071075 2566;Klein Vielen;Klein Vielen;Dorfstr.;1307107500506
13071075 2566;Klein Vielen;Klein Vielen;Dorfstraße;1307107500506
13071075 2974;Klein Vielen;Liepen;Liepen;1307107500202
13071075 3835;Klein Vielen;Peckatel;Peckatel;1307107500508
13071076 2593;Kletzin;Kletzin;Dorfstraße;1307107600101
13071076 3851;Kletzin;Pensin;OT Pensin;1307107600301
13071076 4038;Kletzin;Quitzerow;Am Wald;1307107600403
13071076 4038;Kletzin;Quitzerow;OT Quitzerow Dorf;1307107600401
13071076 4038;Kletzin;Quitzerow;Siedlung;1307107600402
13071076 5046;Kletzin;Ückeritz;Ückeritz;1307107600201
13071077 1152;Klink;Eldenburg Süd;Bellevue;1307107700401
13071077 1152;Klink;Eldenburg Süd;Eldenholz;1307107700403
13071077 1152;Klink;Eldenburg Süd;Warener Straße;1307107700402
13071077 1590;Klink;Grabenitz;Klinker Straße;1307107700302
13071077 1590;Klink;Grabenitz;Kranichweg;1307107700303
13071077 1590;Klink;Grabenitz;Wendhofer Weg;1307107700304
13071077 1590;Klink;Grabenitz;Zum Kölpinsee;1307107700305
13071077 2599;Klink;Klink;Am Mühlenberg;1307107700110
13071077 2599;Klink;Klink;Am Park;1307107700101
13071077 2599;Klink;Klink;Am Seeblick;1307107700505
13071077 2599;Klink;Klink;An der Feuerwehr;1307107700112
13071077 2599;Klink;Klink;Gartenweg;1307107700103
13071077 2599;Klink;Klink;Gemeindeweg;1307107700104
13071077 2599;Klink;Klink;Hafenstraße;1307107700111
13071077 2599;Klink;Klink;Hauptstraße;1307107700102
13071077 2599;Klink;Klink;Kölpinweg;1307107700109
13071077 2599;Klink;Klink;Müritzstraße;1307107700107
13071077 2599;Klink;Klink;Schloßstraße;1307107700105
13071077 2599;Klink;Klink;Schulstraße;1307107700106
13071077 2599;Klink;Klink;Straße der Völkerfreundschaft;1307107700502
13071077 2599;Klink;Klink;Uferstraße;1307107700108
13071077 4602;Klink;Sembzin;Am Schlangenberg;1307107700202
13071077 4602;Klink;Sembzin;Dorfanger;1307107700204
13071077 4602;Klink;Sembzin;Dorfstraße;1307107700201
13071077 4602;Klink;Sembzin;Zur Hengstenkoppel;1307107700203
13071078 0576;Klocksin;Blücherhof;Am Kieswerk;1307107800203
13071078 0576;Klocksin;Blücherhof;Hof;1307107800201
13071078 0576;Klocksin;Blücherhof;Parkstraße;1307107800202
13071078 2609;Klocksin;Klocksin;Am Gutsgarten;1307107800408
13071078 2609;Klocksin;Klocksin;Am Teichberg;1307107800405
13071078 2609;Klocksin;Klocksin;Chausseestraße;1307107800401
13071078 2609;Klocksin;Klocksin;Feldweg;1307107800402
13071078 2609;Klocksin;Klocksin;Kastanienweg;1307107800406
13071078 2609;Klocksin;Klocksin;Rehberger Straße;1307107800407
13071078 2609;Klocksin;Klocksin;Warener Straße;1307107800404
13071078 3085;Klocksin;Lütgendorf;Bahnhofstraße;1307107800301
13071078 3085;Klocksin;Lütgendorf;Friedhofstraße;1307107800302
13071078 3085;Klocksin;Lütgendorf;Sandschale;1307107800303
13071078 3632;Klocksin;Neuhof;An der Alten Mühle;1307107800403
13071078 4378;Klocksin;Neu Sapshagen;Neu Sapshagen;1307107800501
13071079 1355;Knorrendorf;Friedrichsruh;Friedrichsruher Straße;1307107900401
13071079 1355;Knorrendorf;Friedrichsruh;Gutshof;1307107900407
13071079 1382;Knorrendorf;Gädebehn;Gartenstraße;1307107900406
13071079 1382;Knorrendorf;Gädebehn;Hauptstr.;1307107900402
13071079 1382;Knorrendorf;Gädebehn;Hauptstraße;1307107900402
13071079 1382;Knorrendorf;Gädebehn;Seestraße;1307107900404
13071079 1382;Knorrendorf;Gädebehn;Treptower Straße;1307107900403
13071079 1382;Knorrendorf;Gädebehn;Zum Gutshaus;1307107900405
13071079 2377;Knorrendorf;Kastorf;Am Fuchsbach;1307107900201
13071079 2377;Knorrendorf;Kastorf;Bahnhofstraße;1307107900202
13071079 2377;Knorrendorf;Kastorf;Dorfplatz;1307107900204
13071079 2377;Knorrendorf;Kastorf;Fischerweg;1307107900205
13071079 2377;Knorrendorf;Kastorf;Wolder Straße;1307107900203
13071079 2451;Knorrendorf;Kleeth;Am Bahnhof;1307107900302
13071079 2451;Knorrendorf;Kleeth;Chausseehaus;1307107900305
13071079 2451;Knorrendorf;Kleeth;Kastanienallee;1307107900304
13071079 2451;Knorrendorf;Kleeth;Kleether Dorfstraße;1307107900301
13071079 2451;Knorrendorf;Kleeth;Siedlungsweg;1307107900303
13071079 2639;Knorrendorf;Knorrendorf;Am Dorfteich;1307107900101
13071079 2639;Knorrendorf;Knorrendorf;Kastorfer Straße;1307107900102
13071080 0907;Kratzeburg;Dalmsdorf;Am Feld;1307108000202
13071080 0907;Kratzeburg;Dalmsdorf;Dalmsdorf;1307108000201
13071080 0911;Kratzeburg;Dambeck;Dambeck;1307108000301
13071080 1622;Kratzeburg;Granzin;Granzin;1307108000603
13071080 1622;Kratzeburg;Granzin;Granziner Mühle;1307108000403
13071080 1622;Kratzeburg;Granzin;Henningsfelde;1307108000402
13071080 1622;Kratzeburg;Granzin;Umspannwerk;1307108000404
13071080 2725;Kratzeburg;Kratzeburg;Dorfstr.;1307108000604
13071080 2725;Kratzeburg;Kratzeburg;Dorfstraße;1307108000604
13071080 2746;Kratzeburg;Krienke;Krienke;1307108000501
13071080 3882;Kratzeburg;Pieverstorf;Laubensiedlung;1307108000602
13071080 3882;Kratzeburg;Pieverstorf;Pieverstorf;1307108000601
13071081 0646;Kriesow;Borgfeld;Feldstraße;1307108100401
13071081 1190;Kriesow;Fahrenholz;Steinstraße;1307108100201
13071081 2748;Kriesow;Kriesow;Dorfstr.;1307108100101
13071081 2748;Kriesow;Kriesow;Dorfstraße;1307108100101
13071081 5037;Kriesow;Tüzen;Bungalowdorf;1307108100302
13071081 5037;Kriesow;Tüzen;Neu Tüzener Weg;1307108100303
13071081 5037;Kriesow;Tüzen;Seestraße;1307108100301
13071083 1348;Kublank;Friedrichshof;Friedrichshof;1307108300102
13071083 2800;Kublank;Kublank;Am Sandberg;1307108300106
13071083 2800;Kublank;Kublank;Dorfstraße;1307108300103
13071083 2800;Kublank;Kublank;Funkenhofer Straße;1307108300105
13071084 0338;Kummerow;Axelshof;Axelshof;1307108400301
13071084 2829;Kummerow;Kummerow;Am Schloss;1307108400106
13071084 2829;Kummerow;Kummerow;Bungalowsiedlung;1307108400102
13071084 2829;Kummerow;Kummerow;Dorfstraße;1307108400101
13071084 2829;Kummerow;Kummerow;Hafenstraße;1307108400109
13071084 2829;Kummerow;Kummerow;Kastanienallee;1307108400103
13071084 2829;Kummerow;Kummerow;Kummerower Dorfstraße;1307108400104
13071084 2829;Kummerow;Kummerow;Lindenweg;1307108400105
13071084 2829;Kummerow;Kummerow;Mühlenweg;1307108400110
13071084 2829;Kummerow;Kummerow;Seestraße;1307108400108
13071084 2829;Kummerow;Kummerow;Zum Eiskellerberg;1307108400107
13071084 2944;Kummerow;Leuschentin;Leuschentin;1307108400201
13071084 2944;Kummerow;Leuschentin;Zum Lala-Berg;1307108400202
13071084 3180;Kummerow;Maxfelde;Maxfelde;1307108400401
13071087 0042;Lärz;Alt Gaarz;Alt Gaarz;1307108700301
13071087 1379;Lärz;Gaarzer Mühle;Gaarzer Mühle;1307108700402
13071087 2166;Lärz;Ichlim;Am Nebelsee;1307108700213
13071087 2782;Lärz;Krümmel;Buten Door;1307108700207
13071087 2782;Lärz;Krümmel;Im Dörp;1307108700209
13071087 2782;Lärz;Krümmel;Kastanienallee;1307108700212
13071087 2782;Lärz;Krümmel;Lärzer Straße;1307108700210
13071087 2782;Lärz;Krümmel;Up'm Hoff;1307108700208
13071087 2782;Lärz;Krümmel;Wiepenkathener Straße;1307108700211
13071087 2849;Lärz;Lärz;Am Flugplatz;1307108700109
13071087 2849;Lärz;Lärz;Am Kanal;1307108700107
13071087 2849;Lärz;Lärz;Krümmeler Straße;1307108700105
13071087 2849;Lärz;Lärz;Lärz Ausbau;1307108700102
13071087 2849;Lärz;Lärz;Lindenstraße;1307108700103
13071087 2849;Lärz;Lärz;Rosenstraße;1307108700106
13071087 2849;Lärz;Lärz;Zum Werder;1307108700104
13071087 3420;Lärz;Neu Gaarz;Neu Gaarz;1307108700401
13071087 5025;Lärz;Troja;Ablage Nebelsee;1307108700205
13071087 5025;Lärz;Troja;Troja;1307108700204
13071088 2925;Leizen;Leizen;Bero-Tec-Straße;1307108800112
13071088 2925;Leizen;Leizen;Brink;1307108800113
13071088 2925;Leizen;Leizen;Kirchstraße;1307108800101
13071088 2925;Leizen;Leizen;Kolonie;1307108800102
13071088 2925;Leizen;Leizen;Krimm;1307108800103
13071088 2925;Leizen;Leizen;Lehbeker Weg;1307108800108
13071088 2925;Leizen;Leizen;Lindenweg;1307108800104
13071088 2925;Leizen;Leizen;Plauer Chaussee;1307108800111
13071088 2925;Leizen;Leizen;Schloßstraße;1307108800114
13071088 2925;Leizen;Leizen;Woldzegartener Weg;1307108800105
13071088 2925;Leizen;Leizen;Zum Findling;1307108800106
13071088 2925;Leizen;Leizen;Zur Nußinsel;1307108800107
13071088 3242;Leizen;Minzow;Dorfstraße;1307108801101
13071088 3242;Leizen;Minzow;Sockenfeld;1307108801102
